5.700000000000000205e-03,-1.249633564854537804e+00,2.919806143900591344e+00,-4.289964582456379238e-01,9.796531278633029416e-01,-2.348712526224219221e+00,-2.348712114299692288e+00
5.800000000000000468e-03,-1.261577654335255261e+00,2.937853964242724381e+00,-4.345306201376772925e-01,9.679782703903961893e-01,-2.208858318463216452e+00,-2.208857931947729725e+00
5.899999999999999863e-03,-1.273300648811358293e+00,2.956166117681253258e+00,-4.402190201479301845e-01,9.560440934383219735e-01,-2.064556822664983304e+00,-2.064556457258743372e+00
6.000000000000000125e-03,-1.284794103841100377e+00,2.974731518983283696e+00,-4.460586199248480765e-01,9.438529401116165785e-01,-1.916034169817747657e+00,-1.916033813905720251e+00
6.100000000000000387e-03,-1.296050073395731861e+00,2.993538887373403234e+00,-4.520460319956745576e-01,9.314072927673422431e-01,-1.763526097736184406e+00,-1.763525757985228370e+00
6.200000000000000649e-03,-1.307061111975379886e+00,3.012576766469734046e+00,-4.581775202267110991e-01,9.187097703875964916e-01,-1.607277559143204249e+00,-1.607277226802666048e+00
6.300000000000000044e-03,-1.317820276523837375e+00,3.031833542092212230e+00,-4.644490009578677303e-01,9.057631220486865864e-01,-1.447542297688288793e+00,-1.447541972009771527e+00
6.400000000000000307e-03,-1.328321126265229468e+00,3.051297465167759349e+00,-4.708560446496101726e-01,8.925702230968313167e-01,-1.284582404281452206e+00,-1.284582088637330921e+00
6.500000000000000569e-03,-1.338557722220433011e+00,3.070956672494490558e+00,-4.773938779304723323e-01,8.791340719719731300e-01,-1.118667846051027093e+00,-1.118667537307366677e+00
6.599999999999999964e-03,-1.348524626826240524e+00,3.090799204857846316e+00,-4.840573861497278751e-01,8.654577873537191435e-01,-9.500759679938999280e-01,-9.500756651325434898e-01
6.700000000000000226e-03,-1.358216902265273252e+00,3.110813026430003347e+00,-4.908411170458749084e-01,8.515446030587477955e-01,-7.790909699726004112e-01,-7.790906759329455644e-01
6.800000000000000488e-03,-1.367630107016734931e+00,3.130986046581514692e+00,-4.977392844899553581e-01,8.373978652674058942e-01,-6.060033646822737818e-01,-6.060030797428990201e-01
6.900000000000000751e-03,-1.376760293062398777e+00,3.151306138058024953e+00,-5.047457723764411375e-01,8.230210304513905228e-01,-4.311094107593158031e-01,-4.311091313401456127e-01
7.000000000000000146e-03,-1.385604003185451960e+00,3.171761153615535900e+00,-5.118541396632004803e-01,8.084176623166032805e-01,-2.547105224752279629e-01,-2.547102506954938561e-01
7.100000000000000408e-03,-1.394158264880716480e+00,3.192338947312839181e+00,-5.190576261161573557e-01,7.935914286486835945e-01,-7.711266436710197125e-02,-7.711240300251381852e-02
7.200000000000000670e-03,-1.402420585263414399e+00,3.213027392377157287e+00,-5.263491580721940677e-01,7.785460993204340596e-01,1.013742747867213551e-01,1.013745303918609231e-01
7.300000000000000065e-03,-1.410388946682508804e+00,3.233814396933644364e+00,-5.337213540428624725e-01,7.632855449193755026e-01,2.804371261459389086e-01,2.804373747807291095e-01
7.400000000000000328e-03,-1.418061799463827377e+00,3.254687922487698337e+00,-5.411665323698801044e-01,7.478137343375093060e-01,4.597600989479327938e-01,4.597603359791201383e-01
7.500000000000000590e-03,-1.425438054157293966e+00,3.275636001831625510e+00,-5.486767187035481719e-01,7.321347331726961727e-01,6.390254519689225754e-01,6.390256811853414209e-01
7.599999999999999985e-03,-1.432517074800130352e+00,3.296646754540679680e+00,-5.562436535227883727e-01,7.162527025380489576e-01,8.179141789642817573e-01,8.179144041919695907e-01
7.700000000000000247e-03,-1.439298672137349522e+00,3.317708401557716957e+00,-5.638587995445805134e-01,7.001718981849527346e-01,9.961067044607639920e-01,9.961069235382944420e-01
7.800000000000000509e-03,-1.445783092753027965e+00,3.338809283161352059e+00,-5.715133519695565489e-01,6.838966693003084574e-01,1.173283586136894874e+00,1.173283799804145877e+00
7.900000000000000772e-03,-1.451971010462419942e+00,3.359937873467424563e+00,-5.791982474763195388e-01,6.674314579547485637e-01,1.349126225859963002e+00,1.349126437104288367e+00
8.000000000000000167e-03,-1.457863518724291430e+00,3.381082793370490336e+00,-5.869041735871947107e-01,6.507807986589285720e-01,1.523317587035863729e+00,1.523317792920793057e+00
8.099999999999999561e-03,-1.463462119015757512e+00,3.402232825909734082e+00,-5.946215769341585133e-01,6.339493180048724197e-01,1.695542909125664854e+00,1.695543108571242019e+00
8.200000000000000691e-03,-1.468768709889038737e+00,3.423376930184857780e+00,-6.023406761755890626e-01,6.169417348734907991e-01,1.865490428481490381e+00,1.865490625172705919e+00
8.300000000000000086e-03,-1.473785577393867952e+00,3.444504253516158965e+00,-6.100514725313778142e-01,5.997628606387357397e-01,2.032852097056448759e+00,2.032852290177233456e+00
8.400000000000001216e-03,-1.478515384794642618e+00,3.465604143318959718e+00,-6.177437608165884386e-01,5.824175994615304885e-01,2.197324297260845771e+00,2.197324484156474966e+00
8.500000000000000611e-03,-1.482961158722535533e+00,3.486666160447915885e+00,-6.254071390256312757e-01,5.649109478866084499e-01,2.358608546068885925e+00,2.358608729235895041e+00
8.600000000000000006e-03,-1.487126278037946392e+00,3.507680090091140457e+00,-6.330310228289899310e-01,5.472479966889999270e-01,2.516412199045499065e+00,2.516412379887679407e+00
8.700000000000001135e-03,-1.491014463893412634e+00,3.528635951537017146e+00,-6.406046577891941762e-01,5.294339316959142394e-01,2.670449143133240444e+00,2.670449320267887838e+00
8.800000000000000530e-03,-1.494629765040218050e+00,3.549524009418584036e+00,-6.481171318586165242e-01,5.114740346988735364e-01,2.820440472783773522e+00,2.820440645943552926e+00
8.899999999999999925e-03,-1.497976544983325109e+00,3.570334783399846224e+00,-6.555573859166053952e-01,4.933736830359797265e-01,2.966115151225850344e+00,2.966115322288699119e+00
9.000000000000001055e-03,-1.501059470740523594e+00,3.591059056694851481e+00,-6.629142297181631616e-01,4.751383525131400165e-01,3.107210662275457391e+00,3.107210831698694165e+00
9.100000000000000450e-03,-1.503883499848496896e+00,3.611687884517770897e+00,-6.701763556425650581e-01,4.567736188823064425e-01,3.243473639202729242e+00,3.243473807000081699e+00
9.199999999999999845e-03,-1.506453865186414109e+00,3.632212602563962722e+00,-6.773323523872953889e-01,4.382851591919283418e-01,3.374660470505045140e+00,3.374660636323643992e+00
9.300000000000000974e-03,-1.508776062376954386e+00,3.652624834107986995e+00,-6.843707164477388361e-01,4.196787512163318579e-01,3.500537882047547900e+00,3.500538047150922871e+00
9.400000000000000369e-03,-1.510855838366716553e+00,3.672916496382618856e+00,-6.912798689795279783e-01,4.009602770031763797e-01,3.620883501164491758e+00,3.620883666697633174e+00
9.499999999999999764e-03,-1.512699175143828567e+00,3.693079807192751307e+00,-6.980481709932365719e-01,3.821357249856653926e-01,3.735486387218180937e+00,3.735486552629571300e+00
9.600000000000000894e-03,-1.514312276178489736e+00,3.713107290452696052e+00,-7.046639379733328212e-01,3.632111915104202504e-01,3.844147534627926355e+00,3.844147700076357310e+00
9.700000000000000289e-03,-1.515701555233758269e+00,3.732991781111763441e+00,-7.111154521046436638e-01,3.441928801222561285e-01,3.946680343538996993e+00,3.946680509939871406e+00
9.799999999999999684e-03,-1.516873620858989469e+00,3.752726429665061314e+00,-7.173909796298333363e-01,3.250871051222847807e-01,4.042911060068316687e+00,4.042911225497670458e+00
9.900000000000000813e-03,-1.517835260724101465e+00,3.772304706089874227e+00,-7.234787873794639168e-01,3.059002942675073666e-01,4.132679180904016647e+00,4.132679344161322987e+00
1.000000000000000021e-02,-1.518593427966138165e+00,3.791720403134967832e+00,-7.293671580301325230e-01,2.866389902283599245e-01,4.215837821723488865e+00,4.215837985104220031e+00
1.010000000000000134e-02,-1.519155229673829322e+00,3.810967639171161103e+00,-7.350444027934825986e-01,2.673098495139167863e-01,4.292254045969648324e+00,4.292254211869778402e+00
1.020000000000000073e-02,-1.519527917486312329e+00,3.830040860545071535e+00,-7.404988791383902980e-01,2.479196458203644648e-01,4.361809162460202671e+00,4.361809328237741923e+00
1.030000000000000013e-02,-1.519718865108768080e+00,3.848934842924466526e+00,-7.457190081325159037e-01,2.284752728737922678e-01,4.424398971438559869e+00,4.424399140679290632e+00
1.040000000000000126e-02,-1.519735557144093807e+00,3.867644692456539968e+00,-7.506932900903371397e-01,2.089837455720179316e-01,4.479933976234343085e+00,4.479934150438883655e+00
1.050000000000000065e-02,-1.519585575710140857e+00,3.886165846431578252e+00,-7.554103178877761282e-01,1.894521988438493398e-01,4.528339547320468839e+00,4.528339723010035733e+00
1.060000000000000005e-02,-1.519276593026282374e+00,3.904494074881100563e+00,-7.598587938267563624e-01,1.698878895801950728e-01,4.569556052781420519e+00,4.569556232613353863e+00
1.070000000000000118e-02,-1.518816351620399852e+00,3.922625478598267712e+00,-7.640275483315124294e-01,1.502982000732488443e-01,4.603538936180443741e+00,4.603539124937518601e+00
1.080000000000000057e-02,-1.518212651108126865e+00,3.940556488210788189e+00,-7.679055550495473836e-01,1.306906380243459675e-01,4.630258750960707381e+00,4.630258945748412458e+00
1.089999999999999997e-02,-1.517473335547681268e+00,3.958283862842814305e+00,-7.714819470248898137e-01,1.110728373858186763e-01,4.649701151759012774e+00,4.649701352308850844e+00
1.100000000000000110e-02,-1.516606284801310656e+00,3.975804689863422059e+00,-7.747460297519460637e-01,9.145255645611564954e-02,4.661866840142790736e+00,4.661867051227986281e+00
1.110000000000000049e-02,-1.515619401221146800e+00,3.993116382302551060e+00,-7.776872995754356976e-01,7.183768024953912645e-02,4.666771467439818188e+00,4.666771682965061174e+00
1.119999999999999989e-02,-1.514520592806382959e+00,4.010216674370214562e+00,-7.802954596838714840e-01,5.223622070656340488e-02,4.664445486634805960e+00,4.664445697423521331e+00
1.130000000000000102e-02,-1.513317762704181169e+00,4.027103618830260245e+00,-7.825604350971211431e-01,3.265631590461682415e-02,4.654933963968374222e+00,4.654934172097542344e+00
1.140000000000000041e-02,-1.512018798314336498e+00,4.043775584045361526e+00,-7.844723886723620199e-01,1.310623005110934935e-02,4.638296347514778262e+00,4.638296559612543390e+00
1.149999999999999981e-02,-1.510631563707629077e+00,4.060231252500947186e+00,-7.860217392555790550e-01,-6.405644542033191169e-03,4.614606197996962145e+00,4.614606414584013550e+00
1.160000000000000094e-02,-1.509163881945911889e+00,4.076469612467198189e+00,-7.871991735839274362e-01,-2.587079176405545494e-02,4.583950858822715801e+00,4.583951077867387092e+00
1.170000000000000033e-02,-1.507623525456253111e+00,4.092489954088001092e+00,-7.879956621810387807e-01,-4.528057220436845776e-02,4.546431098121026970e+00,4.546431318270430566e+00
1.179999999999999973e-02,-1.506018205298559565e+00,4.108291864256802484e+00,-7.884024744087030356e-01,-6.462622460348708964e-02,4.502160708259848931e+00,4.502160934226818512e+00
1.190000000000000085e-02,-1.504355564939474421e+00,4.123875224702218567e+00,-7.884111938708113776e-01,-8.389886656469605630e-02,4.451266072105293681e+00,4.451266306755351287e+00
1.200000000000000025e-02,-1.502643166426545385e+00,4.139240203078376368e+00,-7.880137337551681442e-01,-1.030894952978794049e-01,4.393885683493265581e+00,4.393885917826398924e+00
1.210000000000000138e-02,-1.500888479674324927e+00,4.154387246044499271e+00,-7.872023492935485978e-01,-1.221889928723542129e-01,4.330169630871308684e+00,4.330169864803976587e+00
1.220000000000000077e-02,-1.499098873533785126e+00,4.169317073219354519e+00,-7.859696523914986299e-01,-1.411881279046299231e-01,4.260279053321847087e+00,4.260279293685850455e+00
1.230000000000000017e-02,-1.497281608425081290e+00,4.184030672656565919e+00,-7.843086252742760278e-01,-1.600775586876531098e-01,4.184385565653817807e+00,4.184385816605020736e+00
1.240000000000000130e-02,-1.495443828424117383e+00,4.198529294943259771e+00,-7.822126343155267891e-01,-1.788478355605810921e-01,4.102670653869684436e+00,4.102670915821815534e+00
1.250000000000000069e-02,-1.493592549265307046e+00,4.212814441624622042e+00,-7.796754428946828241e-01,-1.974894050316479410e-01,4.015325036592972907e+00,4.015325297435268226e+00
1.260000000000000009e-02,-1.491734651448435311e+00,4.226887859115654678e+00,-7.766912237198073665e-01,-2.159926146622144771e-01,3.922548008038230449e+00,3.922548270101805290e+00
1.270000000000000122e-02,-1.489876872857724299e+00,4.240751531618029091e+00,-7.732545712827748607e-01,-2.343477172144405596e-01,3.824546759393691264e+00,3.824547032298641902e+00
1.280000000000000061e-02,-1.488025804138215280e+00,4.254407677871739679e+00,-7.693605136955967705e-01,-2.525448755502658349e-01,3.721535684442328407e+00,3.721535969708586578e+00
1.290000000000000001e-02,-1.486187877803600621e+00,4.267858736389575469e+00,-7.650045237621171390e-01,-2.705741671271448823e-01,3.613735658865862010e+00,3.613735950539403774e+00
1.300000000000000114e-02,-1.484369362283063154e+00,4.281107358233760429e+00,-7.601825302123740302e-01,-2.884255904161555639e-01,3.501373312472443988e+00,3.501373599524674862e+00
1.310000000000000053e-02,-1.482576355703140836e+00,4.294156398484962445e+00,-7.548909281742127719e-01,-3.060890710454018393e-01,3.384680290717479778e+00,3.384680578877041768e+00
1.319999999999999993e-02,-1.480814780994590851e+00,4.307008909860440049e+00,-7.491265890809022387e-01,-3.235544682158625895e-01,3.263892511183879908e+00,3.263892811388155568e+00
1.330000000000000106e-02,-1.479090383034022294e+00,4.319668139950221253e+00,-7.428868702300389648e-01,-3.408115812471926298e-01,3.139249419000410768e+00,3.139249733316276547e+00
1.340000000000000045e-02,-1.477408718991288783e+00,4.332137511812800490e+00,-7.361696241410708996e-01,-3.578501552578115530e-01,3.010993228222764717e+00,3.010993544280712975e+00
1.349999999999999985e-02,-1.475775155026168184e+00,4.344420618088729036e+00,-7.289732064477894014e-01,-3.746598908196497879e-01,2.879368174467557218e+00,2.879368486276618455e+00
1.360000000000000098e-02,-1.474194861990963501e+00,4.356521211782427905e+00,-7.212964838851766425e-01,-3.912304514526767085e-01,2.744619772459943707e+00,2.744620088772336430e+00
1.370000000000000037e-02,-1.472672812075426441e+00,4.368443200575137908e+00,-7.131388415776824807e-01,-4.075514719695307320e-01,2.606994084852564786e+00,2.606994414416812234e+00
1.380000000000000150e-02,-1.471213775752467035e+00,4.380190640570795324e+00,-7.045001898321704425e-01,-4.236125664874616503e-01,2.466737002600908113e+00,2.466737344388671538e+00
1.390000000000000090e-02,-1.469822317111208143e+00,4.391767718612086036e+00,-6.953809703069844250e-01,-4.394033368443479026e-01,2.324093530886208736e+00,2.324093869543740976e+00
1.400000000000000029e-02,-1.468502791613002234e+00,4.403178746077211159e+00,-6.857821611689437491e-01,-4.549133836923003327e-01,2.179307101033289840e+00,2.179307436368941531e+00
1.410000000000000142e-02,-1.467259343635913149e+00,4.414428149205466667e+00,-6.757052819594089321e-01,-4.701323157082364923e-01,2.032618902397687943e+00,2.032619244336946629e+00
1.420000000000000082e-02,-1.466095904610022815e+00,4.425520465125919678e+00,-6.651523976877850020e-01,-4.850497598165648405e-01,1.884267242150099442e+00,1.884267597309108755e+00
1.430000000000000021e-02,-1.465016191303915694e+00,4.436460331887033703e+00,-6.541261230485380107e-01,-4.996553700417190047e-01,1.734486927353967145e+00,1.734487284504168114e+00
1.440000000000000134e-02,-1.464023704294008077e+00,4.447252473315784549e+00,-6.426296248765246411e-01,-5.139388390040123822e-01,1.583508671304882487e+00,1.583509004201309356e+00
1.450000000000000074e-02,-1.463121727141538875e+00,4.457901692437054919e+00,-6.306666238085432141e-01,-5.278899099342492240e-01,1.431558538770965283e+00,1.431558855850292300e+00
1.460000000000000013e-02,-1.462313325810763232e+00,4.468412862072586478e+00,-6.182413958974559698e-01,-5.414983875596386387e-01,1.278857424037554757e+00,1.278857735096748272e+00
1.470000000000000126e-02,-1.461601347298654430e+00,4.478790921940025704e+00,-6.053587732746351646e-01,-5.547541497806688371e-01,1.125620570533506726e+00,1.125620878856369966e+00
1.480000000000000066e-02,-1.460988420406041044e+00,4.489040865743253228e+00,-5.920241451989032289e-01,-5.676471574694745836e-01,9.720571209415694858e-01,9.720574239817348916e-01
1.490000000000000005e-02,-1.460476956655818004e+00,4.499167729491321488e+00,-5.782434564592006110e-01,-5.801674681852025950e-01,8.183697079583904799e-01,8.183700008211934884e-01
1.500000000000000118e-02,-1.460069150763616541e+00,4.509176584396371368e+00,-5.640232056330134469e-01,-5.923052489588728209e-01,6.647540915879828205e-01,6.647543659934048721e-01
1.510000000000000057e-02,-1.459766981658585649e+00,4.519072528289639123e+00,-5.493704430194882304e-01,-6.040507884596354460e-01,5.113988390740484835e-01,5.113990959292404881e-01
1.519999999999999997e-02,-1.459572211635992822e+00,4.528860683533617149e+00,-5.342927677089468474e-01,-6.153945096390976977e-01,3.584850548748737542e-01,3.584853055661273435e-01
1.530000000000000110e-02,-1.459486390130774858e+00,4.538546182551418617e+00,-5.187983254265124966e-01,-6.263269804581723665e-01,2.061861454126099891e-01,2.061863855502413800e-01
1.540000000000000049e-02,-1.459510855899745607e+00,4.548134159046882452e+00,-5.028958024618906952e-01,-6.368389290542486592e-01,5.466763596415034898e-02,5.466786288475777855e-02
1.549999999999999989e-02,-1.459646738978301439e+00,4.557629740941763430e+00,-4.865944204753348545e-01,-6.469212567956759141e-01,-9.591296379923812399e-02,-9.591274424785112274e-02
1.560000000000000102e-02,-1.459894962891418846e+00,4.567038042991423019e+00,-4.699039306436020302e-01,-6.565650512880677470e-01,-2.454062470115582484e-01,-2.454060388460203579e-01
1.570000000000000215e-02,-1.460256244215168087e+00,4.576364164476867558e+00,-4.528346071328003264e-01,-6.657615994441636875e-01,-3.936709448592053406e-01,-3.936707525123900875e-01
1.580000000000000154e-02,-1.460731099537239563e+00,4.585613175137537745e+00,-4.353972413594947577e-01,-6.745023990058286456e-01,-5.405739268682044907e-01,-5.405737422578578144e-01
1.590000000000000094e-02,-1.461319848236757313e+00,4.594790108745928414e+00,-4.176031315791224330e-01,-6.827791741400748293e-01,-6.859901446831345728e-01,-6.859899722448369319e-01
